"product_id","store_id","city_id","total_sales","total_revenue","average_price"
"P0297","S0099","C014","0","0","14.95"
"P0297","S0102","C018","0","0","14.95"
"P0297","S0103","C022","1","13.84","14.95"
"P0297","S0104","C002","0","0","14.95"
"P0297","S0105","C032","0","0","14.95"
"P0297","S0106","C031","0","0","14.95"
"P0297","S0107","C014","0","0","14.95"
"P0297","S0108","C016","0","0","14.95"
"P0297","S0110","C025","0","0","14.95"
"P0297","S0113","C024","0","0","14.95"
"P0297","S0115","C020","0","0","14.95"
"P0297","S0117","C031","0","0","14.95"
"P0297","S0122","C008","0","0","14.95"
"P0297","S0123","C021","0","0","14.95"
"P0297","S0125","C022","0","0","14.95"
"P0297","S0126","C014","0","0","14.95"
"P0297","S0131","C012","0","0","14.95"
"P0297","S0132","C011","0","0","14.95"
"P0297","S0137","C022","0","0","14.95"
"P0297","S0138","C022","0","0","14.95"
"P0297","S0139","C035","0","0","14.95"
"P0297","S0142","C006","0","0","14.95"
"P0297","S0144","C022","0","0","14.95"
"P0298","S0123","C021","1.085","7.53","7.49"
"P0298","S0139","C035","1.414","9.81","7.49"
"P0311","S0001","C031","5","5","1"
"P0311","S0002","C007","1","1","1"
"P0311","S0003","C014","0","0","1"
"P0311","S0004","C022","0","0","1"
"P0311","S0008","C024","0","0","1"
"P0311","S0009","C020","0","0","1"
"P0311","S0010","C014","2","2","1"
"P0311","S0011","C031","0","0","1"
"P0311","S0012","C005","1","1","1"
"P0311","S0013","C026","0","0","1"
"P0311","S0014","C014","5","5","1"
"P0311","S0015","C014","3","3","1"
"P0311","S0016","C014","2","2","1"
"P0311","S0018","C029","1","1","1"
"P0311","S0019","C030","2","2","1"
"P0311","S0020","C014","5","5","1"
"P0311","S0021","C024","2","2","1"
"P0311","S0022","C014","1","1","1"
"P0311","S0023","C008","0","0","1"
"P0311","S0024","C022","3","3","1"
"P0311","S0025","C024","0","0","1"
"P0311","S0026","C014","2","2","1"
"P0311","S0027","C022","1","1","1"
"P0311","S0029","C022","1","1",NULL
"P0311","S0030","C006","0","0","1"
"P0311","S0031","C036","1","1","1"
"P0311","S0032","C019","3","3","1"
"P0311","S0033","C025","0","0","1"
"P0311","S0034","C022","1","1","1"
"P0311","S0035","C022","1","1","1"
"P0311","S0038","C004","0","0","1"
"P0311","S0039","C014","5","5","1"
"P0311","S0040","C017","0","0","1"
"P0311","S0041","C013","0","0","1"
"P0311","S0043","C025","4","4","1"
"P0311","S0044","C022","1","1","1"
"P0311","S0045","C008","0","0","1"
"P0311","S0048","C031","3","3",NULL
"P0311","S0049","C031","0","0","1"
"P0311","S0050","C014","0","0","1"
"P0311","S0051","C027","0","0","1"
"P0311","S0052","C014","5","5","1"
"P0311","S0053","C031","1","1","1"
"P0311","S0054","C022","0","0","1"
"P0311","S0055","C014","0","0","1"
"P0311","S0056","C015","1","1","1"
"P0311","S0058","C014","1","1","1"
"P0311","S0060","C029","0","0","1"
"P0311","S0062","C014","2","2","1"
"P0311","S0063","C033","1","1","1"
"P0311","S0065","C036","2","2","1"
"P0311","S0066","C033","0","0","1"
"P0311","S0067","C014","2","2","1"
"P0311","S0068","C003","0","0","1"
"P0311","S0070","C030","0","0","1"
"P0311","S0072","C014","1","1",NULL
"P0311","S0073","C014","0","0","1"
"P0311","S0074","C022","1","1","1"
"P0311","S0077","C014","5","5","1"
"P0311","S0078","C036","0","0","1"
"P0311","S0080","C014","3","3","1"
"P0311","S0081","C022","1","1",NULL
"P0311","S0082","C024","1","1","1"
"P0311","S0083","C010","0","0","1"
"P0311","S0084","C022","1","1","1"
"P0311","S0085","C014","6","6","1"
"P0311","S0086","C003","2","2","1"
"P0311","S0087","C031","1","1","1"
"P0311","S0088","C009","0","0","1"
"P0311","S0089","C014","0","0","1"
"P0311","S0090","C036","0","0","1"
"P0311","S0091","C013","4","4","1"
"P0311","S0093","C022","0","0","1"
"P0311","S0094","C006","0","0","1"
"P0311","S0095","C014","6","6","1"
"P0311","S0096","C029","2","2","1"
"P0311","S0097","C014","1","1","1"
"P0311","S0102","C018","0","0","1"
"P0311","S0103","C022","1","1","1"
"P0311","S0104","C002","3","3","1"
"P0311","S0105","C032","2","2","1"
"P0311","S0106","C031","3","3","1"
"P0311","S0107","C014","0","0","1"
"P0311","S0108","C016","0","0","1"
"P0311","S0110","C025","0","0","1"
"P0311","S0111","C022","1","1",NULL
"P0311","S0112","C031","1","1",NULL
"P0311","S0113","C024","2","2","1"
"P0311","S0115","C020","1","1","1"
"P0311","S0116","C031","0","0","1"
"P0311","S0117","C031","2","2","1"
"P0311","S0119","C031","0","0","1"
"P0311","S0120","C014","0","0","1"
"P0311","S0121","C022","6","6",NULL
"P0311","S0122","C008","0","0","1"
"P0311","S0123","C021","2","2","1"
"P0311","S0124","C030","3","3","1"
"P0311","S0125","C022","0","0","1"
"P0311","S0126","C014","8","8","1"
"P0311","S0127","C029","0","0","1"
"P0311","S0128","C022","8","8",NULL
"P0311","S0130","C037","2","2","1"
"P0311","S0131","C012","2","2","1"
"P0311","S0132","C011","1","1","1"
"P0311","S0135","C035","0","0","1"
"P0311","S0137","C022","0","0","1"
"P0311","S0138","C022","3","3","1"
"P0311","S0139","C035","0","0","1"
"P0311","S0140","C022","0","0","1"
"P0311","S0141","C005","0","0","1"
"P0311","S0143","C014","2","2","1"
"P0311","S0144","C022","0","0","1"
"P0312","S0001","C031","0","0","12.9"
"P0312","S0002","C007","0","0","12.9"
"P0312","S0008","C024","0","0","12.9"
"P0312","S0012","C005","0","0","12.9"
"P0312","S0013","C026","0","0","12.9"
"P0312","S0020","C014","0","0","12.9"
"P0312","S0023","C008","0","0","12.9"
"P0312","S0031","C036","0","0","12.9"
"P0312","S0038","C004","0","0","12.9"
"P0312","S0043","C025","0","0","12.9"
"P0312","S0050","C014","0","0","12.9"
"P0312","S0051","C027","0","0","12.9"
"P0312","S0056","C015","0","0","12.9"
"P0312","S0062","C014","0","0","12.9"
"P0312","S0065","C036","0","0","12.9"
"P0312","S0066","C033","0","0","12.9"
"P0312","S0085","C014","0","0","12.9"
"P0312","S0094","C006","0","0","12.9"
"P0312","S0095","C014","0","0","12.9"
"P0312","S0097","C014","1","10.93","12.9"
"P0312","S0102","C018","0","0","12.9"
"P0312","S0104","C002","0","0","12.9"
"P0312","S0108","C016","0","0","12.9"
"P0312","S0110","C025","0","0","12.9"
"P0312","S0115","C020","0","0","12.9"
"P0312","S0125","C022","0","0","12.9"
"P0312","S0132","C011","0","0","12.9"
"P0312","S0139","C035","1","6.56","12.9"
"P0312","S0142","C006","0","0","12.9"
"P0316","S0020","C014","0","0","59.9"
"P0316","S0038","C004","1.208","67","59.9"
"P0316","S0056","C015","0.518","28.72","59.9"
"P0316","S0062","C014","3.116","172.81","59.9"
"P0316","S0085","C014","3.622","200.89","59.9"
"P0316","S0126","C014","0","0","59.9"
"P0321","S0001","C031","0","0","9.9"
"P0321","S0002","C007","0","0","9.9"
"P0321","S0004","C022","0","0","9.9"
"P0321","S0012","C005","0","0","9.9"
"P0321","S0013","C026","0","0","9.9"
"P0321","S0024","C022","0","0","9.9"
"P0321","S0027","C022","0","0","9.9"
"P0321","S0031","C036","0","0","9.9"
"P0321","S0038","C004","1","8.39","9.9"
"P0321","S0049","C031","0","0","9.9"
"P0321","S0050","C014","0","0","9.9"
"P0321","S0055","C014","0","0","9.9"
"P0321","S0056","C015","0","0","9.9"
"P0321","S0063","C033","0","0","9.9"
"P0321","S0065","C036","0","0","9.9"
"P0321","S0070","C030","0","0","9.9"
"P0321","S0078","C036","0","0","9.9"
"P0321","S0083","C010","0","0","9.9"
"P0321","S0085","C014","0","0","9.9"
"P0321","S0088","C009","0","0","9.9"
"P0321","S0108","C016","0","0","9.9"
"P0321","S0110","C025","0","0","9.9"
"P0321","S0113","C024","0","0","9.9"
"P0321","S0117","C031","0","0","9.9"
"P0321","S0122","C008","0","0","9.9"
"P0321","S0131","C012","0","0","9.9"
"P0321","S0135","C035","0","0","9.9"
"P0321","S0139","C035","0","0","9.9"
"P0321","S0142","C006","0","0","9.9"
"P0321","S0144","C022","0","0","9.9"
"P0325","S0001","C031","0","0","8.45"
"P0325","S0002","C007","1","7.82","8.45"
"P0325","S0003","C014","1","7.82","8.45"
"P0325","S0004","C022","0","0","8.45"
"P0325","S0008","C024","0","0","8.45"
"P0325","S0009","C020","0","0","8.45"
"P0325","S0010","C014","2","15.65","8.45"
"P0325","S0011","C031","0","0","8.45"
"P0325","S0012","C005","0","0","8.45"
"P0325","S0013","C026","0","0","8.45"
"P0325","S0014","C014","3","23.47","8.45"
"P0325","S0015","C014","0","0","8.45"
"P0325","S0016","C014","0","0","8.45"
"P0325","S0018","C029","0","0","8.45"
"P0325","S0020","C014","3","23.47","8.45"
"P0325","S0021","C024","1","7.82","8.45"
"P0325","S0022","C014","2","15.65","8.45"
"P0325","S0023","C008","1","7.82","8.45"
"P0325","S0024","C022","0","0","8.45"
"P0325","S0025","C024","0","0","8.45"
"P0325","S0026","C014","12","93.89","8.45"
"P0325","S0027","C022","1","7.82","8.45"
"P0325","S0030","C006","0","0","8.45"
"P0325","S0031","C036","4","31.29","8.45"
"P0325","S0032","C019","0","0","8.45"
"P0325","S0033","C025","0","0","8.45"
"P0325","S0034","C022","0","0","8.45"
"P0325","S0035","C022","0","0","8.45"
"P0325","S0038","C004","2","15.65","8.45"
"P0325","S0039","C014","0","0","8.45"
"P0325","S0040","C017","0","0","8.45"
"P0325","S0043","C025","0","0","8.45"
"P0325","S0045","C008","1","7.82","8.45"
"P0325","S0049","C031","0","0","8.45"
"P0325","S0050","C014","0","0","8.45"
"P0325","S0051","C027","0","0","8.45"
"P0325","S0052","C014","0","0","8.45"
"P0325","S0053","C031","0","0","8.45"
"P0325","S0054","C022","3","23.47","8.45"
"P0325","S0055","C014","1","7.82","8.45"
"P0325","S0056","C015","3","23.47","8.45"
"P0325","S0058","C014","2","15.64","8.45"
"P0325","S0060","C029","0","0","8.45"
"P0325","S0063","C033","1","7.82","8.45"
"P0325","S0066","C033","1","7.82","8.45"
"P0325","S0067","C014","3","23.47","8.45"
"P0325","S0068","C003","1","7.82","8.45"
"P0325","S0070","C030","1","7.82","8.45"
"P0325","S0073","C014","0","0","8.45"
"P0325","S0077","C014","0","0","8.45"
"P0325","S0078","C036","0","0","8.45"
"P0325","S0080","C014","0","0","8.45"
"P0325","S0082","C024","0","0","8.45"
"P0325","S0083","C010","0","0","8.45"
"P0325","S0084","C022","3","23.47","8.45"
"P0325","S0085","C014","4","31.3","8.45"
"P0325","S0086","C003","0","0","8.45"
"P0325","S0087","C031","1","7.82","8.45"
"P0325","S0088","C009","0","0","8.45"
"P0325","S0089","C014","0","0","8.45"
"P0325","S0091","C013","2","15.65","8.45"
"P0325","S0093","C022","0","0","8.45"
"P0325","S0094","C006","1","7.82","8.45"
"P0325","S0096","C029","1","7.82","8.45"
"P0325","S0097","C014","1","7.82","8.45"
"P0325","S0099","C014","0","0","8.45"
"P0325","S0102","C018","0","0","8.45"
"P0325","S0104","C002","0","0","8.45"
"P0325","S0105","C032","1","7.82","8.45"
"P0325","S0106","C031","0","0","8.45"
"P0325","S0107","C014","2","15.65","8.45"
"P0325","S0108","C016","1","7.82","8.45"
"P0325","S0110","C025","0","0","8.45"
"P0325","S0113","C024","0","0","8.45"
"P0325","S0115","C020","2","15.64","8.45"
"P0325","S0116","C031","0","0","8.45"
"P0325","S0117","C031","0","0","8.45"
"P0325","S0119","C031","0","0","8.45"
"P0325","S0120","C014","0","0","8.45"
"P0325","S0122","C008","0","0","8.45"
"P0325","S0123","C021","0","0","8.45"
"P0325","S0124","C030","1","7.82","8.45"
"P0325","S0125","C022","0","0","8.45"
"P0325","S0126","C014","4","31.3","8.45"
"P0325","S0130","C037","0","0","8.45"
"P0325","S0131","C012","1","7.82","8.45"
"P0325","S0132","C011","0","0","8.45"
"P0325","S0135","C035","1","7.82","8.45"
"P0325","S0137","C022","0","0","8.45"
"P0325","S0138","C022","0","0","8.45"
"P0325","S0139","C035","0","0","8.45"
"P0325","S0140","C022","0","0","8.45"
"P0325","S0141","C005","0","0","8.45"
"P0325","S0142","C006","1","7.82","8.45"
"P0325","S0143","C014","0","0","8.45"
"P0325","S0144","C022","0","0","8.45"
"P0327","S0001","C031","1","1.81","1.95"
"P0327","S0002","C007","2","3.61","1.95"
"P0327","S0003","C014","1","1.81","1.95"
"P0327","S0004","C022","0","0","1.95"
"P0327","S0006","C024","0","0","1.95"
"P0327","S0008","C024","0","0","1.95"
"P0327","S0009","C020","0","0","1.95"
"P0327","S0010","C014","2","3.62","1.95"
"P0327","S0011","C031","0","0","1.95"
"P0327","S0012","C005","0","0","1.95"
"P0327","S0013","C026","0","0","1.95"
"P0327","S0014","C014","2","3.61","1.95"
"P0327","S0015","C014","0","0","1.95"
"P0327","S0016","C014","0","0","1.95"
"P0327","S0018","C029","0","0","1.95"
"P0327","S0019","C030","0","0","1.95"
"P0327","S0020","C014","0","0","1.95"
"P0327","S0021","C024","0","0","1.95"
"P0327","S0022","C014","9","16.25","1.95"
"P0327","S0023","C008","2","3.61","1.95"
"P0327","S0024","C022","0","0","1.95"
"P0327","S0025","C024","0","0","1.95"
"P0327","S0026","C014","0","0","1.95"
"P0327","S0027","C022","1","1.81","1.95"
"P0327","S0028","C036","1","2.64",NULL
"P0327","S0030","C006","0","0","1.95"
"P0327","S0031","C036","0","0","1.95"
"P0327","S0032","C019","0","0","1.95"
"P0327","S0033","C025","0","0","1.95"
"P0327","S0034","C022","0","0","1.95"
"P0327","S0035","C022","1","1.81","1.95"
"P0327","S0038","C004","0","0","1.95"
"P0327","S0039","C014","2","3.61","1.95"
"P0327","S0040","C017","0","0","1.95"
"P0327","S0041","C013","0","0","1.95"
"P0327","S0043","C025","0","0","1.95"
"P0327","S0044","C022","0","0","1.95"
"P0327","S0045","C008","0","0","1.95"
"P0327","S0049","C031","0","0","1.95"
"P0327","S0050","C014","0","0","1.95"
"P0327","S0051","C027","0","0","1.95"
"P0327","S0052","C014","0","0","1.95"
"P0327","S0053","C031","0","0","1.95"
"P0327","S0054","C022","1","1.81","1.95"
"P0327","S0055","C014","0","0","1.95"
"P0327","S0056","C015","3","5.42","1.95"
"P0327","S0058","C014","3","5.42","1.95"
"P0327","S0060","C029","0","0","1.95"
"P0327","S0062","C014","6","10.83","1.95"
"P0327","S0063","C033","0","0","1.95"
"P0327","S0065","C036","7","12.64","1.95"
"P0327","S0066","C033","0","0","1.95"
"P0327","S0067","C014","8","14.44","1.95"
"P0327","S0068","C003","0","0","1.95"
"P0327","S0070","C030","2","3.62","1.95"
"P0327","S0073","C014","4","7.22","1.95"
"P0327","S0074","C022","2","3.61","1.95"
"P0327","S0077","C014","5","9.03","1.95"
"P0327","S0078","C036","1","1.81","1.95"
"P0327","S0080","C014","3","5.42","1.95"
"P0327","S0082","C024","0","0","1.95"
"P0327","S0083","C010","1","1.81","1.95"
"P0327","S0084","C022","0","0","1.95"
"P0327","S0085","C014","0","0","1.95"
"P0327","S0086","C003","0","0","1.95"
"P0327","S0087","C031","0","0","1.95"
"P0327","S0088","C009","0","0","1.95"
"P0327","S0089","C014","0","0","1.95"
"P0327","S0090","C036","0","0","1.95"
"P0327","S0091","C013","0","0","1.95"
"P0327","S0094","C006","7","12.64","1.95"
"P0327","S0095","C014","26","46.95","1.95"
"P0327","S0096","C029","4","7.22","1.95"
"P0327","S0097","C014","1","1.81","1.95"
"P0327","S0099","C014","0","0","1.95"
"P0327","S0102","C018","2","3.61","1.95"
"P0327","S0103","C022","0","0","1.95"
"P0327","S0104","C002","0","0","1.95"
"P0327","S0105","C032","1","1.81","1.95"
"P0327","S0106","C031","1","1.81","1.95"
"P0327","S0107","C014","0","0","1.95"
"P0327","S0108","C016","0","0","1.95"
"P0327","S0110","C025","0","0","1.95"
"P0327","S0112","C031","2","5.28",NULL
"P0327","S0113","C024","0","0","1.95"
"P0327","S0115","C020","0","0","1.95"
"P0327","S0116","C031","0","0","1.95"
"P0327","S0117","C031","0","0","1.95"
"P0327","S0119","C031","0","0","1.95"
"P0327","S0120","C014","0","0","1.95"
"P0327","S0122","C008","1","1.81","1.95"
"P0327","S0123","C021","2","3.61","1.95"
"P0327","S0124","C030","1","1.81","1.95"
"P0327","S0125","C022","0","0","1.95"
"P0327","S0126","C014","0","0","1.95"
"P0327","S0127","C029","0","0","1.95"
"P0327","S0130","C037","0","0","1.95"
"P0327","S0131","C012","0","0","1.95"
"P0327","S0132","C011","5","9.03","1.95"
"P0327","S0135","C035","2","3.61","1.95"
"P0327","S0137","C022","0","0","1.95"
"P0327","S0138","C022","3","5.42","1.95"
"P0327","S0139","C035","1","1.81","1.95"
"P0327","S0140","C022","0","0","1.95"
"P0327","S0141","C005","1","1.81","1.95"
"P0327","S0142","C006","0","0","1.95"
"P0327","S0143","C014","0","0","1.95"
"P0328","S0001","C031","0","0","13"
"P0328","S0002","C007","0","0","13"
"P0328","S0008","C024","0","0","13"
"P0328","S0013","C026","0","0","13"
"P0328","S0027","C022","0","0","13"
"P0328","S0102","C018","0","0","13"
"P0328","S0106","C031","0","0","13"
"P0328","S0135","C035","0","0","13"
"P0329","S0006","C024","0","0","8.5"
"P0329","S0019","C030","0","0","8.5"
"P0329","S0038","C004","0","0","8.5"
"P0329","S0041","C013","0","0","8.5"
"P0329","S0044","C022","0","0","8.5"
"P0329","S0085","C014","0","0","8.5"
"P0329","S0127","C029","0","0","8.5"
"P0330","S0034","C022","0","0","2"
"P0330","S0070","C030","0","0","2"
"P0330","S0074","C022","0","0","2"
"P0330","S0093","C022","0","0","2"
"P0332","S0001","C031","0","0","26.9"
"P0332","S0002","C007","0","0","26.9"
"P0332","S0008","C024","0","0","26.9"
"P0332","S0013","C026","0","0","26.9"
"P0332","S0020","C014","1","24.91","26.9"
"P0332","S0023","C008","0","0","26.9"
"P0332","S0024","C022","0","0","26.9"
"P0332","S0026","C014","1","24.91","26.9"
"P0332","S0031","C036","0","0","26.9"
"P0332","S0038","C004","0","0","26.9"
"P0332","S0040","C017","1","24.91","26.9"
"P0332","S0043","C025","0","0","26.9"
"P0332","S0050","C014","0","0","26.9"
"P0332","S0051","C027","0","0","26.9"
"P0332","S0055","C014","0","0","26.9"
"P0332","S0056","C015","0","0","26.9"
"P0332","S0062","C014","1","24.91","26.9"
"P0332","S0063","C033","0","0","26.9"
"P0332","S0065","C036","1","32.36","34.95"
"P0332","S0066","C033","0","0","26.9"
"P0332","S0078","C036","1","24.91","26.9"
"P0332","S0083","C010","0","0","26.9"
"P0332","S0084","C022","0","0","26.9"
"P0332","S0085","C014","0","0","26.9"
"P0332","S0087","C031","0","0","26.9"
"P0332","S0090","C036","0","0","34.95"
"P0332","S0091","C013","0","0","26.9"
"P0332","S0094","C006","0","0","26.9"
"P0332","S0095","C014","0","0","34.95"
"P0332","S0097","C014","1","24.91","26.9"
"P0332","S0104","C002","0","0","26.9"
"P0332","S0108","C016","0","0","26.9"
"P0332","S0110","C025","0","0","26.9"
"P0332","S0115","C020","0","0","26.9"
"P0332","S0117","C031","0","0","26.9"
"P0332","S0125","C022","2","49.81","26.9"
"P0332","S0126","C014","0","0","26.9"
"P0332","S0131","C012","0","0","26.9"
"P0332","S0132","C011","0","0","26.9"
"P0332","S0142","C006","0","0","26.9"
"P0333","S0001","C031","3","5.14","1.85"
"P0333","S0002","C007","1","1.71","1.85"
"P0333","S0003","C014","5","8.559999999999999","1.85"
"P0333","S0004","C022","1","1.71","1.85"
"P0333","S0006","C024","0","0","1.85"
"P0333","S0008","C024","0","0","1.85"
"P0333","S0009","C020","2","3.42","1.85"
"P0333","S0010","C014","7","11.99","1.85"
"P0333","S0011","C031","3","5.140000000000001","1.85"
"P0333","S0012","C005","3","5.14","1.85"
"P0333","S0013","C026","3","5.140000000000001","1.85"
"P0333","S0014","C014","2","3.43","1.85"
"P0333","S0015","C014","0","0","1.85"
"P0333","S0016","C014","2","3.43","1.85"
"P0333","S0018","C029","5","8.57","1.85"
"P0333","S0019","C030","0","0","1.85"
"P0333","S0020","C014","7","11.989999999999998","1.85"
"P0333","S0021","C024","1","1.71","1.85"
"P0333","S0022","C014","5","8.56","1.85"
"P0333","S0023","C008","8","13.7","1.85"
"P0333","S0024","C022","5","8.56","1.85"
"P0333","S0025","C024","0","0","1.85"
"P0333","S0026","C014","15","25.689999999999998","1.85"
"P0333","S0027","C022","3","5.140000000000001","1.85"
"P0333","S0028","C036","8","14.81",NULL
"P0333","S0029","C022","2","3.7",NULL
"P0333","S0030","C006","2","3.43","1.85"
"P0333","S0031","C036","1","1.71","1.85"
"P0333","S0032","C019","0","0","1.85"
"P0333","S0033","C025","5","8.559999999999999","1.85"
"P0333","S0034","C022","0","0","1.85"
"P0333","S0035","C022","1","1.71","1.85"
"P0333","S0038","C004","7","11.989999999999998","1.85"
"P0333","S0039","C014","0","0","1.85"
"P0333","S0040","C017","2","3.42","1.85"
"P0333","S0041","C013","0","0","1.85"
"P0333","S0043","C025","2","3.43","1.85"
"P0333","S0044","C022","0","0","1.85"
"P0333","S0045","C008","2","3.42","1.85"
"P0333","S0048","C031","4","7.4",NULL
"P0333","S0049","C031","2","3.42","1.85"
"P0333","S0050","C014","0","0","1.85"
"P0333","S0051","C027","4","6.86","1.85"
"P0333","S0052","C014","0","0","1.85"
"P0333","S0053","C031","1","1.71","1.85"
"P0333","S0054","C022","1","1.71","1.85"
"P0333","S0055","C014","3","5.14","1.85"
"P0333","S0056","C015","2","3.42","1.85"
"P0333","S0058","C014","1","1.71","1.85"
"P0333","S0060","C029","5","8.57","1.85"
"P0333","S0062","C014","1","1.71","1.85"
"P0333","S0065","C036","1","1.81","1.95"
"P0333","S0066","C033","3","5.140000000000001","1.85"
"P0333","S0067","C014","7","11.99","1.85"
"P0333","S0068","C003","0","0","1.85"
"P0333","S0070","C030","2","3.42","1.85"
"P0333","S0072","C014","4","7.4",NULL
"P0333","S0074","C022","2","3.43","1.85"
"P0333","S0077","C014","2","3.43","1.85"
"P0333","S0078","C036","2","3.43","1.85"
"P0333","S0080","C014","1","1.71","1.85"
"P0333","S0081","C022","4","7.41",NULL
"P0333","S0082","C024","4","6.85","1.85"
"P0333","S0083","C010","0","0","1.85"
"P0333","S0084","C022","4","6.85","1.85"
"P0333","S0085","C014","17","29.119999999999997","1.85"
"P0333","S0086","C003","1","1.71","1.85"
"P0333","S0087","C031","2","3.42","1.85"
"P0333","S0088","C009","0","0","1.85"
"P0333","S0089","C014","1","1.71","1.85"
"P0333","S0090","C036","0","0","1.95"
"P0333","S0091","C013","2","3.43","1.85"
"P0333","S0093","C022","0","0","1.85"
"P0333","S0094","C006","0","0","1.85"
"P0333","S0095","C014","2","3.61","1.95"
"P0333","S0096","C029","1","1.71","1.85"
"P0333","S0098","C022","4","7.41",NULL
"P0333","S0099","C014","0","0","1.85"
"P0333","S0102","C018","3","5.140000000000001","1.85"
"P0333","S0103","C022","2","3.42","1.85"
"P0333","S0104","C002","3","5.140000000000001","1.85"
"P0333","S0105","C032","3","5.140000000000001","1.85"
"P0333","S0106","C031","0","0","1.85"
"P0333","S0107","C014","1","1.71","1.85"
"P0333","S0108","C016","3","5.140000000000001","1.85"
"P0333","S0110","C025","2","3.43","1.85"
"P0333","S0111","C022","1","1.85",NULL
"P0333","S0112","C031","3","5.56",NULL
"P0333","S0113","C024","6","10.27","1.85"
"P0333","S0115","C020","5","8.559999999999999","1.85"
"P0333","S0116","C031","0","0","1.85"
"P0333","S0117","C031","0","0","1.85"
"P0333","S0119","C031","1","1.71","1.85"
"P0333","S0120","C014","2","3.43","1.85"
"P0333","S0121","C022","6","11.12",NULL
"P0333","S0122","C008","3","5.140000000000001","1.85"
"P0333","S0123","C021","1","1.71","1.85"
"P0333","S0124","C030","2","3.43","1.85"
"P0333","S0125","C022","0","0","1.85"
"P0333","S0126","C014","6","10.28","1.85"
"P0333","S0127","C029","5","8.56","1.85"
"P0333","S0128","C022","8","14.82",NULL
"P0333","S0130","C037","0","0","1.85"
"P0333","S0131","C012","1","1.71","1.85"
"P0333","S0132","C011","2","3.42","1.85"
"P0333","S0135","C035","0","0","1.85"
"P0333","S0137","C022","2","3.42","1.85"
"P0333","S0138","C022","4","6.85","1.85"
"P0333","S0139","C035","2","3.42","1.85"
"P0333","S0140","C022","2","3.42","1.85"
"P0333","S0141","C005","1","1.71","1.85"
"P0333","S0142","C006","0","0","1.85"
"P0333","S0143","C014","0","0","1.85"
"P0333","S0144","C022","0","0","1.85"
"P0336","S0001","C031","0","0","21.5"
"P0336","S0002","C007","1","18.22","21.5"
"P0336","S0008","C024","0","0","21.5"
"P0336","S0012","C005","1","18.22","21.5"
"P0336","S0013","C026","2","36.44","21.5"
"P0336","S0015","C014","0","0","21.5"
"P0336","S0020","C014","0","0","21.5"
"P0336","S0023","C008","0","0","21.5"
"P0336","S0024","C022","1","18.22","21.5"
"P0336","S0026","C014","0","0","21.5"
"P0336","S0031","C036","0","0","21.5"
"P0336","S0035","C022","0","0","21.5"
"P0336","S0038","C004","0","0","21.5"
"P0336","S0040","C017","0","0","21.5"
"P0336","S0043","C025","0","0","21.5"
"P0336","S0049","C031","0","0","21.5"
"P0336","S0050","C014","0","0","21.5"
"P0336","S0051","C027","0","0","21.5"
"P0336","S0055","C014","0","0","21.5"
"P0336","S0056","C015","0","0","21.5"
"P0336","S0058","C014","0","0","21.5"
"P0336","S0062","C014","0","0","21.5"
"P0336","S0066","C033","0","0","21.5"
"P0336","S0067","C014","0","0","21.5"
"P0336","S0070","C030","0","0","21.5"
"P0336","S0073","C014","0","0","21.5"
"P0336","S0078","C036","0","0","21.5"
"P0336","S0082","C024","0","0","21.5"
"P0336","S0083","C010","0","0","21.5"
"P0336","S0084","C022","1","18.22","21.5"
"P0336","S0087","C031","1","18.22","21.5"
"P0336","S0088","C009","0","0","21.5"
"P0336","S0091","C013","0","0","21.5"
"P0336","S0093","C022","1","18.22","21.5"
"P0336","S0094","C006","0","0","21.5"
"P0336","S0096","C029","0","0","21.5"
"P0336","S0097","C014","1","17.71","21.5"
"P0336","S0102","C018","0","0","21.5"
"P0336","S0104","C002","0","0","21.5"
"P0336","S0107","C014","0","0","21.5"
"P0336","S0108","C016","0","0","21.5"
"P0336","S0110","C025","0","0","21.5"
"P0336","S0112","C031","1","20.25",NULL
"P0336","S0113","C024","0","0","21.5"
"P0336","S0115","C020","0","0","21.5"
"P0336","S0122","C008","0","0","21.5"
"P0336","S0123","C021","0","0","21.5"
"P0336","S0125","C022","1","18.22","21.5"
"P0336","S0126","C014","0","0","21.5"
"P0336","S0131","C012","0","0","21.5"
"P0336","S0132","C011","1","18.22","21.5"
"P0336","S0137","C022","0","0","21.5"
"P0336","S0138","C022","1","18.22","21.5"
"P0336","S0139","C035","0","0","21.5"
"P0336","S0142","C006","0","0","21.5"
"P0336","S0144","C022","0","0","21.5"
"P0340","S0001","C031","0","0","29.99"
"P0340","S0002","C007","0","0","29.99"
"P0340","S0008","C024","0","0","29.99"
"P0340","S0013","C026","0","0","29.99"
"P0340","S0020","C014","0","0","29.99"
"P0340","S0023","C008","0","0","29.99"
"P0340","S0026","C014","0","0","29.99"
"P0340","S0031","C036","1","25.42","29.99"
"P0340","S0038","C004","0","0","29.99"
"P0340","S0040","C017","1","25.42","29.99"
"P0340","S0043","C025","0","0","29.99"
"P0340","S0051","C027","0","0","29.99"
"P0340","S0055","C014","0","0","29.99"
"P0340","S0056","C015","0","0","29.99"
"P0340","S0062","C014","0","0","29.99"
"P0340","S0066","C033","0","0","29.99"
"P0340","S0085","C014","0","0","29.99"
"P0340","S0088","C009","0","0","29.99"
"P0340","S0089","C014","0","0","29.99"
"P0340","S0094","C006","0","0","29.99"
"P0340","S0097","C014","0","0","29.99"
